platform,board_dir,board_id,board_name,module_id,module_name,module_platforms,module_platform_match,allow_contains_module,resolve_with_allow,status,reason
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:mcp23017
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),mcp2544fd,MCP2544FD CAN PHY,esp32,yes,no,no,UNSUPPORTED,not_allowed:mcp2544fd
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),mic,Microphone Input,"esp32,stm32,rp2040",yes,yes,yes,SUPPORTED,-
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),psram,PSRAM,esp32,yes,no,no,UNSUPPORTED,not_allowed:psram
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,no,UNSUPPORTED,dependency_not_allowed:timer
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:remote_node
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),tft,TFT Display,"esp32,stm32,rp2040",yes,no,no,UNSUPPORTED,not_allowed:tft
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:timer
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),twai,TWAI / CAN,esp32,yes,yes,yes,SUPPORTED,-
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c3-supermini,esp32-c3-supermini,ESP32-C3 SuperMini (Generic),wifi,Wi-Fi (Station),esp32,yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),bluetooth,Bluetooth Core,esp32,yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,no,UNSUPPORTED,dependency_not_allowed:timer
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:eeprom
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:hp4067
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:mcp23017
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),mcp2544fd,MCP2544FD CAN PHY,esp32,yes,no,no,UNSUPPORTED,not_allowed:mcp2544fd
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),mic,Microphone Input,"esp32,stm32,rp2040",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),psram,PSRAM,esp32,yes,no,no,UNSUPPORTED,not_allowed:psram
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,no,UNSUPPORTED,dependency_not_allowed:timer
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:remote_node
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),tft,TFT Display,"esp32,stm32,rp2040",yes,no,no,UNSUPPORTED,not_allowed:tft
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:timer
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),twai,TWAI / CAN,esp32,yes,no,no,UNSUPPORTED,not_allowed:twai
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-c6,esp32-c6,ESP32-C6 DevKit (Baseline),wifi,Wi-Fi (Station),esp32,yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),bluetooth,Bluetooth Core,esp32,yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,no,UNSUPPORTED,dependency_not_allowed:timer
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:eeprom
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:hp4067
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:mcp23017
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),mcp2544fd,MCP2544FD CAN PHY,esp32,yes,no,no,UNSUPPORTED,not_allowed:mcp2544fd
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),mic,Microphone Input,"esp32,stm32,rp2040",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),psram,PSRAM,esp32,yes,no,no,UNSUPPORTED,not_allowed:psram
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,no,UNSUPPORTED,dependency_not_allowed:timer
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:remote_node
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),tft,TFT Display,"esp32,stm32,rp2040",yes,no,no,UNSUPPORTED,not_allowed:tft
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:timer
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),twai,TWAI / CAN,esp32,yes,no,no,UNSUPPORTED,not_allowed:twai
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-cam,esp32-cam,ESP32-CAM (AI-Thinker baseline),wifi,Wi-Fi (Station),esp32,yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),bluetooth,Bluetooth Core,esp32,yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,no,UNSUPPORTED,dependency_not_allowed:timer
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:eeprom
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:hp4067
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:mcp23017
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),mcp2544fd,MCP2544FD CAN PHY,esp32,yes,no,no,UNSUPPORTED,not_allowed:mcp2544fd
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),mic,Microphone Input,"esp32,stm32,rp2040",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),psram,PSRAM,esp32,yes,no,no,UNSUPPORTED,not_allowed:psram
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,no,UNSUPPORTED,dependency_not_allowed:timer
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:remote_node
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),tft,TFT Display,"esp32,stm32,rp2040",yes,no,no,UNSUPPORTED,not_allowed:tft
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:timer
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),twai,TWAI / CAN,esp32,yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32-devkitc_v4,esp32-devkitc_v4,ESP32-DevKitC V4 (Generic),wifi,Wi-Fi (Station),esp32,yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),bluetooth,Bluetooth Core,esp32,yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,no,UNSUPPORTED,dependency_not_allowed:timer
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:eeprom
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:hp4067
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:mcp23017
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),mcp2544fd,MCP2544FD CAN PHY,esp32,yes,no,no,UNSUPPORTED,not_allowed:mcp2544fd
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),mic,Microphone Input,"esp32,stm32,rp2040",yes,yes,yes,SUPPORTED,-
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),psram,PSRAM,esp32,yes,no,no,UNSUPPORTED,not_allowed:psram
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,no,UNSUPPORTED,dependency_not_allowed:timer
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:remote_node
esp32,esp32s3_devkitc_1,esp32s3_devkitc_1,ESP32-S3-DevKitC-1 (Template),rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
